DISCOGS_ARTIST_ID,DISCOGS_ALBUM_ID,ARTIST_NAME,ALBUM,YEAR,TRACK_TITLE,DISCOGS_PPL_HAVING,DISCOGS_PPL_WANT,DISCOGS_RATINGS_COUNT,DISCOGS_AVG_RATING,EXCLUDE_ALBUM,EXCLUDE_SONG,GENIUS_LINK,BILLBOARD_ALBUM_RANK,BILLBOARD_TRACK_RANK,BILLBOARD_TRACK_TITLE,YEAR_ALBUM,YEAR_ALBUM_DISPLAY,LYRICS,SENTIMENT_PCT_NEGATIVE,SENTIMENT_PCT_NEUTRAL,SENTIMENT_PCT_POSITIVE,SENTIMENT_COMPOUND_SCORE,SENTIMENT_GROUP,LYRICS_CLEAN,LYRICS_CLEAN_UNIQUE,LYRICS_CLEAN_UNIQUE_COUNT
125246,603664,Nirvana,Live And Loud,2013,All Apologies,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-All-Apologies-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"What else should I be? All apologies
What else could I say? Everyone is gay
What else could I write? I don't have the right
What else should I be? All apologies
In the sun, in the sun, I feel as one
In the sun, in the sun
Married, buried
I wish I was like you, easily amused
Find my nest to salt, everything's my fault
I'll take all the blame, aqua seafoam shame
Sunburn, freezer burn,
 choking on the ashes of her enemy
In the sun, in the sun, I feel as one
In the sun, in the sun
Married, buried
Married, buried
Yeah, yeah, yeah, yeah
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are
All in all is all we are",7.6923076923076925,87.17948717948721,5.128205128205128,-0.005038461538461536,Neutral,else apologies else could say everyone gay else could write right else apologies sun sun feel one sun sun married buried wish like easily amused find nest salt everything fault take blame aqua seafoam shame sunburn freezer burn choking ashes enemy sun sun feel one sun sun married buried married buried yeah yeah yeah yeah,"['feel', 'apologies', 'blame', 'right', 'married', 'else', 'gay', 'freezer', 'enemy', 'say', 'everything', 'yeah', 'nest', 'ashes', 'wish', 'shame', 'seafoam', 'write', 'salt', 'take', 'choking', 'fault', 'sunburn', 'one', 'aqua', 'burn', 'sun', 'find', 'like', 'everyone', 'could', 'easily', 'buried', 'amused']",34
125246,603664,Nirvana,Live And Loud,2013,Breed,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Breed-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"I don't care, I don't care, I don't care
I don't care, I don't care, care if it's old
I don't mind, I don't mind, I don't mind
I don't mind, mind, don't have a mind
Get away, get away, get away
Get away, away, away from your home
I'm afraid, I'm afraid, I'm afraid
I'm afraid, afraid, ghost
Even if you have, even if you need
I don't mean to stare, we don't have to breed
We could plant a house, we could build a tree
I don't even care, we could have all three
She said, she said
She said, she said
She said, she said
She said, she said
I don't care, I don't care, I don't care
I don't care, I don't care, care if it's old
I don't mind, I don't mind, I don't mind
I don't mind, mind, don't have a mind
Get away, get away, get away
Get away, away, away from your home
I'm afraid, I'm afraid, I'm afraid
I'm afraid, afraid, ghost
Even if you have, even if you need
I don't mean to stare, we don't have to breed
We could plant a house, we could build a tree
I don't even care, we could have all three
She said, she said
She said, she said
She said, she said
She said, she said
Even if you have, even if you need
I don't mean to stare, we don't have to breed
We could plant a house, we could build a tree
I don't even care, we could have all three
She said, she said
She said, she said
She said, she said
She said, she said
She said
Said... good",21.428571428571427,76.19047619047619,2.380952380952381,-0.1069642857142857,Negative,care care care care care care old mind mind mind mind mind mind get away get away get away get away away away home afraid afraid afraid afraid afraid ghost even even need mean stare breed could plant house could build tree even care could three said said said said said said said said care care care care care care old mind mind mind mind mind mind get away get away get away get away away away home afraid afraid afraid afraid afraid ghost even even need mean stare breed could plant house could build tree even care could three said said said said said said said said even even need mean stare breed could plant house could build tree even care could three said said said said said said said said said said good,"['breed', 'care', 'good', 'build', 'tree', 'three', 'away', 'house', 'need', 'ghost', 'old', 'get', 'even', 'said', 'plant', 'afraid', 'home', 'mind', 'mean', 'stare', 'could']",21
125246,603664,Nirvana,Live And Loud,2013,Pennyroyal Tea,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Pennyroyal-Tea-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"I'm on my time with everyone
I have very bad posture
Sit and drink Pennyroyal Tea
Distill the life that's inside of me
Sit and drink Pennyroyal Tea
I'm anemic royalty
Give me a Leonard Cohen afterworld
So I can sigh eternally
I'm so tired I can't sleep
I'm a liar and a thief
Sit and drink Pennyroyal tea
I'm anemic royalty
I'm on warm milk and laxatives
Cherry-flavored antacids
Sit and drink Pennyroyal Tea
Distill the life that's inside of me
Sit and drink Pennyroyal Tea
I'm anemic royalty",16.666666666666664,77.7777777777778,5.5555555555555545,-0.08476666666666667,Negative,time everyone bad posture sit drink pennyroyal tea distill life inside sit drink pennyroyal tea anemic royalty give leonard cohen afterworld sigh eternally tired sleep liar thief sit drink pennyroyal tea anemic royalty warm milk laxatives cherry flavored antacids sit drink pennyroyal tea distill life inside sit drink pennyroyal tea anemic royalty,"['royalty', 'posture', 'laxatives', 'bad', 'give', 'anemic', 'eternally', 'tired', 'sigh', 'drink', 'antacids', 'cohen', 'sit', 'distill', 'afterworld', 'life', 'time', 'warm', 'cherry', 'inside', 'thief', 'leonard', 'tea', 'sleep', 'flavored', 'everyone', 'milk', 'pennyroyal', 'liar']",29
125246,603664,Nirvana,Live And Loud,2013,Sliver,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Sliver-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,,,,,,,nan,['nan'],1
125246,603664,Nirvana,Live And Loud,2013,Rape Me,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Rape-Me-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"Rape me
Rape me, my friend
Rape me
Rape me again
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one
Hate me
Do it and do it again
Waste me
Rape me, my friend
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one
My favorite inside source
I'll kiss your open sores
I appreciate your concern
You're gonna stink and burn
Rape me
Rape me, my friend
Rape me
Rape me again
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one, ah-ah
I'm not the only one
Rape me! (Rape me!)
Rape me! (Rape me!)
Rape me! (Rape me!)
Rape me! (Rape me!)
Rape me! (Rape me!)
Rape me! (Rape me!)
Rape me!",54.28571428571429,37.142857142857146,8.571428571428571,-0.3002857142857142,Negative,rape rape friend rape rape one ah ah one ah ah one ah ah one hate waste rape friend one ah ah one ah ah one ah ah one favorite inside source kiss open sores appreciate concern gonna stink burn rape rape friend rape rape one ah ah one ah ah one ah ah one rape rape rape rape rape rape rape rape rape rape rape rape rape !,"['one', 'favorite', 'gonna', 'concern', '!', 'waste', 'appreciate', 'stink', 'kiss', 'source', 'ah', 'burn', 'hate', 'friend', 'sores', 'inside', 'rape', 'open']",18
125246,603664,Nirvana,Live And Loud,2013,Serve The Servants,4391.0,1701.0,348.0,4.68,True,False,https://genius.com/Nirvana-Serve-The-Servants-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,,,,,,,nan,['nan'],1
125246,603664,Nirvana,Live And Loud,2013,Drain You,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Drain-You-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"One baby to another says, ""I'm lucky to have met you""
I don't care what you think unless it is about me
It is now my duty to completely drain you
I travel through a tube and end up in your infection
Chew your meat for you
Pass it back and forth
In a passionate kiss
From my mouth to yours
I like you
With eyes so dilated, I've become your pupil
You taught me everything without a poison apple
The water is so yellow, I'm a healthy student
Indebted and so grateful, vacuum out the fluids
Chew your meat for you
Pass it back and forth
In a passionate kiss
From my mouth to yours
I like you
You, you, you
You, you, you
One baby to another says, ""I'm lucky to have met you""
I don't care what you think unless it is about me
It is now my duty to completely drain you
I travel through a tube and end up in your infection
Chew your meat for you
Pass it back and forth
In a passionate kiss
From my mouth to yours
Sloppy lips to lips
You're my vitamins
I like you",6.451612903225808,58.064516129032256,35.483870967741936,0.1559677419354839,Positive,one baby another says lucky met care think unless duty completely drain travel tube end infection chew meat pass back forth passionate kiss mouth like eyes dilated become pupil taught everything without poison apple water yellow healthy student indebted grateful vacuum fluids chew meat pass back forth passionate kiss mouth like one baby another says lucky met care think unless duty completely drain travel tube end infection chew meat pass back forth passionate kiss mouth sloppy lips lips vitamins like,"['care', 'vacuum', 'think', 'pupil', 'student', 'kiss', 'chew', 'grateful', 'unless', 'travel', 'everything', 'apple', 'lips', 'lucky', 'yellow', 'duty', 'baby', 'fluids', 'mouth', 'completely', 'dilated', 'poison', 'one', 'infection', 'without', 'says', 'another', 'back', 'eyes', 'become', 'taught', 'drain', 'healthy', 'tube', 'like', 'sloppy', 'passionate', 'end', 'meat', 'forth', 'pass', 'indebted', 'met', 'vitamins', 'water']",45
125246,603664,Nirvana,Live And Loud,2013,Radio Friendly Unit Shifter,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Radio-Friendly-Unit-Shifter-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"(Mmm)
What's your name?
Do you like me?
Use just once and destroy
Invasion of our piracy
Afterbirth of a nation
Starve without your skeleton key
I love you for what I am not
I do not want what I have got
A blanket acne'ed with cigarette burns
Speak at once while taking turns
What is what I need?
What is wrong with me?
What is what I need?
Nothing to do with what you think
If you ever think at all
Bi-polar opposites attract
All of a sudden my water broke
I love you for what I am not
I do not want what I have got
A blanket acne'ed with cigarette burns
Second-rate third degree burns
What is what I need?
What is wrong with me?
What do I think I think?
Hate your enemies
Save, save your friends
Find, find your place
Speak, speak the truth
What is what I need?
What is wrong with me?
What is what I need?
What do I think I think?
Use just once and destroy
Invasion of our piracy
Afterbirth of a nation
Starve without your skeleton key
What is wrong with me?
What is what I need?
What is what I need?
What do I think I think?
What is wrong with me?
What is what I need?
What is wrong with me?
What do I think I think?",26.66666666666667,60.0,13.333333333333336,-0.06605555555555556,Negative,mmm name like use destroy invasion piracy afterbirth nation starve without skeleton key love want got blanket acne ed cigarette burns speak taking turns need wrong need nothing think ever think bi polar opposites attract sudden water broke love want got blanket acne ed cigarette burns second rate third degree burns need wrong think think hate enemies save save friends find find place speak speak truth need wrong need think think use destroy invasion piracy afterbirth nation starve without skeleton key wrong need need think think wrong need wrong think think ?,"['invasion', 'piracy', 'degree', 'got', 'think', 'rate', 'ever', 'taking', 'opposites', 'sudden', 'starve', 'speak', 'blanket', 'water', 'wrong', 'bi', 'nation', 'broke', 'need', 'love', 'hate', 'polar', 'nothing', 'enemies', 'use', 'afterbirth', 'acne', 'without', 'key', 'second', 'destroy', 'turns', 'find', 'skeleton', 'cigarette', 'place', 'like', 'friends', 'attract', 'third', 'truth', 'ed', '?', 'save', 'burns', 'name', 'want', 'mmm']",48
125246,603664,Nirvana,Live And Loud,2013,About A Girl,4391.0,1701.0,348.0,4.68,True,False,https://genius.com/Nirvana-About-A-Girl-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,,,,,,,nan,['nan'],1
125246,603664,Nirvana,Live And Loud,2013,Scentless Apprentice,4391.0,1701.0,348.0,4.68,True,True,https://genius.com/Nirvana-Scentless-Apprentice-lyrics,,,,[2013] Live And Loud,[2013] Live And Loud,"Like most babies smell like butter
His smell smelled like no other
He was born scentless and senseless
He was born a scentless apprentice
Hey, go away!
Go away!
Go away!
Every wet nurse refused to feed him
Electrolytes smell like semen
I promise not to sell your perfumed secrets
There are countless formulas for pressing flowers
Hey, go away!
Go away!
Go away!
I lie in the soil and fertilize mushrooms
Leaking out gas fumes are made into perfume
You can't fire me because I quit!
Throw me in the fire and I won't throw a fit
Hey, go away!
Go away!
Go away!
Go away!
Go away!
Go away!",8.333333333333332,75.0,16.666666666666664,0.03582083333333333,Positive,like babies smell like butter smell smelled like born scentless senseless born scentless apprentice hey go away go away go away every wet nurse refused feed electrolytes smell like semen promise sell perfumed secrets countless formulas pressing flowers hey go away go away go away lie soil fertilize mushrooms leaking gas fumes made perfume fire quit throw fire throw fit hey go away go away go away go away go away go away !,"['formulas', 'hey', 'promise', 'perfume', 'leaking', 'apprentice', 'away', 'secrets', '!', 'sell', 'smell', 'made', 'fertilize', 'gas', 'nurse', 'semen', 'go', 'babies', 'scentless', 'electrolytes', 'quit', 'senseless', 'wet', 'countless', 'butter', 'smelled', 'flowers', 'perfumed', 'like', 'fire', 'born', 'pressing', 'fit', 'every', 'throw', 'fumes', 'soil', 'feed', 'refused', 'lie', 'mushrooms']",41
